record_id,series,sequence,title,youtube_id,transcript_rel,subtitle_rel,media_rel,media_match,media_candidates,transcript_words,last_timestamp,duration_seconds,transcript_sha256,subtitle_sha256,video_family_size,canonical_video_record
school-of-hard-knocks/entrepreneurship/049-gZ0RTpQZf8A,school-of-hard-knocks/entrepreneurship,49,Asking Dubai Supercar Owners How They Got RICH!,gZ0RTpQZf8A,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/049 - Asking Dubai Supercar Owners How They Got RICH! [gZ0RTpQZf8A].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/049 - Asking Dubai Supercar Owners How They Got RICH! [gZ0RTpQZf8A].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/050 - Asking Dubai Supercar Owners How They Got RICH! [gZ0RTpQZf8A].webm,exact-source-path,1,3758,"00:16:06,620",966.62,d3a300519e7bd9c7175a386b9a714e3268b91276e8ddb6cd7bcb0a94dabbdf9e,aae3413f113a823cd63b27318be5eda095fee24014145227a31194fbf010d416,2,yes
school-of-hard-knocks/entrepreneurship/050-5E-lydM23gU,school-of-hard-knocks/entrepreneurship,50,Asking Women Billionaires How They Got Rich!,5E-lydM23gU,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/050 - Asking Women Billionaires How They Got Rich! [5E-lydM23gU].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/050 - Asking Women Billionaires How They Got Rich! [5E-lydM23gU].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/051 - Asking Women Billionaires How They Got Rich! [5E-lydM23gU].webm,exact-source-path,1,3828,"00:14:55,780",895.78,00eacb1c0c366b6d343ce23edc1bbf8c4870d1d1c8c31ced6dfa9aff086c1cc8,c209e74d94351cffd0747a3e56574ef4a477c3e6f05ecda95524bbf0b2a10da8,2,yes
school-of-hard-knocks/entrepreneurship/051-vUumRjZX0n8,school-of-hard-knocks/entrepreneurship,51,Asking Dubai Moguls How They Got Rich!,vUumRjZX0n8,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/051 - Asking Dubai Moguls How They Got Rich! [vUumRjZX0n8].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/051 - Asking Dubai Moguls How They Got Rich! [vUumRjZX0n8].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/052 - Asking Dubai Moguls How They Got Rich! [vUumRjZX0n8].webm,exact-source-path,1,5000,"00:19:34,840",1174.84,32d1af5161028ddfe0bc8d0cab52a29fa4edd1ab495a241137a29785eeb2ab51,477de94858b71902cb58f8e1fe4fc9af088a895f607ec0f1312d4d047a64edd4,2,yes
school-of-hard-knocks/entrepreneurship/052-QJP9OXmI5_4,school-of-hard-knocks/entrepreneurship,52,I Was on Food Stamps... Now I Make $100M∕Year,QJP9OXmI5_4,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/052 - I Was on Food Stamps... Now I Make $100M∕Year [QJP9OXmI5_4].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/052 - I Was on Food Stamps... Now I Make $100M∕Year [QJP9OXmI5_4].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/053 - I Was on Food Stamps... Now I Make $100M⧸Year [QJP9OXmI5_4].webm,exact-source-path,1,3516,"00:14:09,500",849.5,fc96233873104513b7abac3e3fa526d1d191cc18bb5062d9c65a00e6f99b695b,8eb0703ecb643dfe8815aa3027278929c06c2220a9955f4c02c46e2a1702536c,3,no
school-of-hard-knocks/entrepreneurship/053-Latp0XujNXk,school-of-hard-knocks/entrepreneurship,53,Asking Dubai Billionaires How They Got RICH!,Latp0XujNXk,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/053 - Asking Dubai Billionaires How They Got RICH! [Latp0XujNXk].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/053 - Asking Dubai Billionaires How They Got RICH! [Latp0XujNXk].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/054 - Asking Dubai Billionaires How They Got RICH! [Latp0XujNXk].webm,exact-source-path,1,4102,"00:16:25,380",985.38,e5d796ece12bf05bc06e106f97f2eaf322811ee3dd20b3f5a06ac9f34df27f92,6ebee5f8d5fd7f924d221b9599892fc788d4e33048804cd54fd7c780fec197ff,2,yes
school-of-hard-knocks/entrepreneurship/054-bPPc2coTClU,school-of-hard-knocks/entrepreneurship,54,Meet The Kid Who Interviews Billionaires For a Living,bPPc2coTClU,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/054 - Meet The Kid Who Interviews Billionaires For a Living [bPPc2coTClU].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/054 - Meet The Kid Who Interviews Billionaires For a Living [bPPc2coTClU].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/055 - Meet The Kid Who Interviews Billionaires For a Living [bPPc2coTClU].webm,exact-source-path,1,5632,"00:23:46,920",1426.92,d1d3fb37a3498677a274cbcc6457cf809a05852ffb29a30db406769612c93406,735b5a7a83935ba4b7a32a386701b3b1cad2af7f6672523c4c7cb3df99e13334,2,yes
school-of-hard-knocks/entrepreneurship/055-22CjsRG0sTc,school-of-hard-knocks/entrepreneurship,55,He Made $7M∕Year And Paid Zero Taxes!,22CjsRG0sTc,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/055 - He Made $7M∕Year And Paid Zero Taxes! [22CjsRG0sTc].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/055 - He Made $7M∕Year And Paid Zero Taxes! [22CjsRG0sTc].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/056 - He Made $7M⧸Year And Paid Zero Taxes! [22CjsRG0sTc].webm,exact-source-path,1,4609,"00:18:10,080",1090.08,aaffef3839d32c0b58072bb3f8e44e2c88fd350120fe57aef593237d705230f6,bc565478146614c54edd87595586914ddb8c47d202d27d1852900b7a12eddfb4,3,no
school-of-hard-knocks/entrepreneurship/056-0I0EPRu3DJ0,school-of-hard-knocks/entrepreneurship,56,Young Entrepreneur Interviews SHAQ,0I0EPRu3DJ0,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/056 - Young Entrepreneur Interviews SHAQ [0I0EPRu3DJ0].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/056 - Young Entrepreneur Interviews SHAQ [0I0EPRu3DJ0].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/057 - Young Entrepreneur Interviews SHAQ [0I0EPRu3DJ0].webm,exact-source-path,1,2562,"00:10:02,260",602.26,e283237cdfeaf8af3fd9f82e9f9836b983e89e65c47a6f66d9326590c77c7318,4717b7f1b3259cf2eafe7211ad3b7c71ccaf7f92837782cd08d0ff2039cad9aa,3,no
school-of-hard-knocks/entrepreneurship/057-qQIKf7YQBbA,school-of-hard-knocks/entrepreneurship,57,Asking Billionaires How They Got Rich! (Beverly Hills),qQIKf7YQBbA,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/057 - Asking Billionaires How They Got Rich! (Beverly Hills) [qQIKf7YQBbA].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/057 - Asking Billionaires How They Got Rich! (Beverly Hills) [qQIKf7YQBbA].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/058 - Asking Billionaires How They Got Rich! (Beverly Hills) [qQIKf7YQBbA].webm,exact-source-path,1,4168,"00:16:34,060",994.06,e599f38e1f87695b8bfacd86727fd7ab8b9a52d8156572f1996474e5d5208faa,6bdd22887dc9c995e0bcdf2fb66a2bb4a7d10b28368b3301f2ce1273c850be83,2,yes
school-of-hard-knocks/entrepreneurship/058-ZX_BJKKyDXo,school-of-hard-knocks/entrepreneurship,58,Young Entrepreneur Interviews Patrick Bet-David,ZX_BJKKyDXo,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/058 - Young Entrepreneur Interviews Patrick Bet-David [ZX_BJKKyDXo].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/058 - Young Entrepreneur Interviews Patrick Bet-David [ZX_BJKKyDXo].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/059 - Young Entrepreneur Interviews Patrick Bet-David [ZX_BJKKyDXo].webm,exact-source-path,1,3398,"00:14:06,413",846.413,10a55b53c7185a34d187c5654ac1a6574b8444bd22abf10d10b75149c3d90a16,e7706570b0914f56c8f257d7589b8de039f993646e6558939a4e8786a1384732,2,yes
school-of-hard-knocks/entrepreneurship/059-JKkwS6FT7wY,school-of-hard-knocks/entrepreneurship,59,Asking Billionaires How They Got Rich! (New York),JKkwS6FT7wY,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/059 - Asking Billionaires How They Got Rich! (New York) [JKkwS6FT7wY].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/059 - Asking Billionaires How They Got Rich! (New York) [JKkwS6FT7wY].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/060 - Asking Billionaires How They Got Rich! (New York) [JKkwS6FT7wY].webm,exact-source-path,1,3316,"00:14:56,780",896.78,10fae13f1293fc9e843a7bc00dd19511a1e84d6511e11d0c495b757913ea1749,8b7b38bb0fd75f661ed53ba458b5f8b0d37a441258779528063f8ef1c2d53ac9,2,yes
school-of-hard-knocks/entrepreneurship/060-JMIE80d0Aoo,school-of-hard-knocks/entrepreneurship,60,Asking Millionaires Who They're Voting For President,JMIE80d0Aoo,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/060 - Asking Millionaires Who They're Voting For President [JMIE80d0Aoo].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/060 - Asking Millionaires Who They're Voting For President [JMIE80d0Aoo].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/061 - Asking Millionaires Who They're Voting For President [JMIE80d0Aoo].webm,exact-source-path,1,3573,"00:15:17,340",917.34,32abb9da349ed0d8dc11faa18e3f1c4d9c92cf132c66e805807bfb59211e0e85,77e11b0f3861f86d5175260ebc95f964918351622471d8452cdf6a550e192a09,2,yes
school-of-hard-knocks/entrepreneurship/061-G_GZbtj0uP8,school-of-hard-knocks/entrepreneurship,61,Asking San Francisco Millionaires How They Got Rich!,G_GZbtj0uP8,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/061 - Asking San Francisco Millionaires How They Got Rich! [G_GZbtj0uP8].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/061 - Asking San Francisco Millionaires How They Got Rich! [G_GZbtj0uP8].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/062 - Asking San Francisco Millionaires How They Got Rich! [G_GZbtj0uP8].webm,exact-source-path,1,3217,"00:13:32,750",812.75,cd8a7059b16c5aa05bfc7fda8834462503381b4a76e289fe55f4b26d56b240d0,00c4d19feb1c28b3d94dc2f5523c0226b1f9d7704fc8921a5f67a7d5e7ceeada,2,yes
school-of-hard-knocks/entrepreneurship/062-HEgFl6N2u4M,school-of-hard-knocks/entrepreneurship,62,Asking Houston Moguls How They Got Rich!,HEgFl6N2u4M,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/062 - Asking Houston Moguls How They Got Rich! [HEgFl6N2u4M].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/062 - Asking Houston Moguls How They Got Rich! [HEgFl6N2u4M].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/063 - Asking Houston Moguls How They Got Rich! [HEgFl6N2u4M].webm,exact-source-path,1,2577,"00:10:39,854",639.854,a3c6753984e5720f0d2698780880fc14a2eab8979dd753238bdbdbfb39f024ee,a7c33efc18c7bb2e066a3aad35825f99a4db1dba42eb6f6c080e1e578c4b2363,2,yes
school-of-hard-knocks/entrepreneurship/063-oDJEZ-n9TCM,school-of-hard-knocks/entrepreneurship,63,Asking Wealthy Americans How They Got Rich! (Florida),oDJEZ-n9TCM,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/063 - Asking Wealthy Americans How They Got Rich! (Florida) [oDJEZ-n9TCM].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/063 - Asking Wealthy Americans How They Got Rich! (Florida) [oDJEZ-n9TCM].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/064 - Asking Wealthy Americans How They Got Rich! (Florida) [oDJEZ-n9TCM].webm,exact-source-path,1,3335,"00:12:40,340",760.34,8711169411c9918d91523fd298dee56c5324b3fea8d58ba1b74bf5ac86242a56,f61db98d732840b372f3d73f7690cd4e61cd61dea5948d08457ccba706c1a94b,2,yes
school-of-hard-knocks/entrepreneurship/064-D0utmFm1l0o,school-of-hard-knocks/entrepreneurship,64,Asking Las Vegas Millionaires How They Got Rich!,D0utmFm1l0o,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/064 - Asking Las Vegas Millionaires How They Got Rich! [D0utmFm1l0o].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/064 - Asking Las Vegas Millionaires How They Got Rich! [D0utmFm1l0o].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/065 - Asking Las Vegas Millionaires How They Got Rich! [D0utmFm1l0o].webm,exact-source-path,1,3059,"00:12:54,211",774.211,e6c0e261ed16d3069783b9ab0531bfc77ca5331657e0cad262985a218d7a525e,b48b8bd7d8aa68942b562f5b9bf093589f40f1af7a43ee5d55f1c7900e86f5b1,2,yes
school-of-hard-knocks/entrepreneurship/065-PWVoNu4ytEA,school-of-hard-knocks/entrepreneurship,65,Asking Miami Moguls How They Got Rich!,PWVoNu4ytEA,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/065 - Asking Miami Moguls How They Got Rich! [PWVoNu4ytEA].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/065 - Asking Miami Moguls How They Got Rich! [PWVoNu4ytEA].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/066 - Asking Miami Moguls How They Got Rich! [PWVoNu4ytEA].webm,exact-source-path,1,4820,"00:19:25,100",1165.1,f98b1d46eedce1a6c8feff16c75282b5c55e74d2e7bc8694f9d634307ed190a8,017633303c93624ab4514ed9adf1eb1623901724c672208f82300e16ed5e4d71,2,yes
school-of-hard-knocks/entrepreneurship/066-IUIG4YG0T-Q,school-of-hard-knocks/entrepreneurship,66,Asking Billionaires How They Got Rich! (Houston),IUIG4YG0T-Q,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/066 - Asking Billionaires How They Got Rich! (Houston) [IUIG4YG0T-Q].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/066 - Asking Billionaires How They Got Rich! (Houston) [IUIG4YG0T-Q].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/067 - Asking Billionaires How They Got Rich! (Houston) [IUIG4YG0T-Q].webm,exact-source-path,1,3382,"00:13:43,298",823.298,1ea7af9acd6f6fda9efbc81cb61bb71283e088e1a8502b4aea64ef8f53e072e9,66091845a23b1f8325a64b9b20ec7e397202a97df90fb80a463a19f73c31a542,2,yes
school-of-hard-knocks/entrepreneurship/067-d4Yuq3iP5eI,school-of-hard-knocks/entrepreneurship,67,I Had to Beg Borrow & Steal.. Now I Make $300 Million,d4Yuq3iP5eI,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/067 - I Had to Beg Borrow & Steal.. Now I Make $300 Million [d4Yuq3iP5eI].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/067 - I Had to Beg Borrow & Steal.. Now I Make $300 Million [d4Yuq3iP5eI].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/068 - I Had to Beg Borrow & Steal.. Now I Make $300 Million [d4Yuq3iP5eI].webm,exact-source-path,1,5352,"00:22:21,420",1341.42,c041c4dd5463e216433746fb91e8f6d8a934fbd3c4d1c0899b3ce8d083075b36,7de301a46b230d105f168398d8219f74183362a4e12c9a01281039e61d5d8a15,3,no
school-of-hard-knocks/entrepreneurship/068-O5R1z_gPCSo,school-of-hard-knocks/entrepreneurship,68,Asking Wealthy Americans How They Got Rich! (Scottsdale),O5R1z_gPCSo,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/068 - Asking Wealthy Americans How They Got Rich! (Scottsdale) [O5R1z_gPCSo].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/068 - Asking Wealthy Americans How They Got Rich! (Scottsdale) [O5R1z_gPCSo].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/069 - Asking Wealthy Americans How They Got Rich! (Scottsdale) [O5R1z_gPCSo].webm,exact-source-path,1,3626,"00:14:48,020",888.02,c23479e88d689b642bbaf6f8296bb6450390cd10ad1e2efca411a0e8e62aa4ab,2d4201d4a5936a7ff932ddc0059c9e26b78cefebfc13a89b121d2ca68d77892b,2,yes
school-of-hard-knocks/entrepreneurship/069-OtWKuR2hU68,school-of-hard-knocks/entrepreneurship,69,I Asked Wall Street Millionaires How They Got RICH!,OtWKuR2hU68,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/069 - I Asked Wall Street Millionaires How They Got RICH! [OtWKuR2hU68].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/069 - I Asked Wall Street Millionaires How They Got RICH! [OtWKuR2hU68].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/070 - I Asked Wall Street Millionaires How They Got RICH! [OtWKuR2hU68].webm,exact-source-path,1,3732,"00:14:30,200",870.2,bc912e8def396cab3ca15c9f0da4772db5d51bb3b0ceef44ef5b033e65364553,aa67851a2175be8c25c42ce3113ff653848aa0561c26b31753a55d94cd2d3d9f,2,yes
school-of-hard-knocks/entrepreneurship/070-JsEUa3mMGe0,school-of-hard-knocks/entrepreneurship,70,Asking Millionaires How They Got RICH! (Dallas),JsEUa3mMGe0,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/070 - Asking Millionaires How They Got RICH! (Dallas) [JsEUa3mMGe0].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/070 - Asking Millionaires How They Got RICH! (Dallas) [JsEUa3mMGe0].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/071 - Asking Millionaires How They Got RICH! (Dallas) [JsEUa3mMGe0].webm,exact-source-path,1,3577,"00:13:17,980",797.98,4c572286a838e0b06115c37d1753907cdeebbfee3222b69b898b911fac012647,f0f8728eb2a9e49cc16bc34b73770944d597f568ceaf94b72b34bd166e9dda4a,2,yes
school-of-hard-knocks/entrepreneurship/071-9aBfrKtWJc8,school-of-hard-knocks/entrepreneurship,71,I Was Bankrupt… Now I’ve Made $3 Billion,9aBfrKtWJc8,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/071 - I Was Bankrupt… Now I’ve Made $3 Billion [9aBfrKtWJc8].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/071 - I Was Bankrupt… Now I’ve Made $3 Billion [9aBfrKtWJc8].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/072 - I Was Bankrupt… Now I’ve Made $3 Billion [9aBfrKtWJc8].webm,exact-source-path,1,15907,"01:04:10,080",3850.08,1287c301be6511ee36a42b0d48091c46bb093ef1b9f8518660159803c5abb9ad,19c9dbaeec8a13ab8d7f51bdd7657e3fc42ac2d82733768f7335b34e3cf45d0e,2,yes
school-of-hard-knocks/entrepreneurship/072-PN9Z4QH8X2w,school-of-hard-knocks/entrepreneurship,72,Asking Billionaires How They Got RICH!,PN9Z4QH8X2w,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/072 - Asking Billionaires How They Got RICH! [PN9Z4QH8X2w].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/072 - Asking Billionaires How They Got RICH! [PN9Z4QH8X2w].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/073 - Asking Billionaires How They Got RICH! [PN9Z4QH8X2w].webm,exact-source-path,1,3586,"00:13:28,393",808.393,9e4874dbbddaaaad827945c8398230122d82683043c98eca68c4b14360befb99,3ef7c991a98811e80958f7f2d95996852a768ce14a8e62adb2ed1e8b96c532f4,2,yes
school-of-hard-knocks/entrepreneurship/073-6lmwLam3f4k,school-of-hard-knocks/entrepreneurship,73,Young Entrepreneur Interviews Millionaire Justin Waller,6lmwLam3f4k,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/073 - Young Entrepreneur Interviews Millionaire Justin Waller [6lmwLam3f4k].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/073 - Young Entrepreneur Interviews Millionaire Justin Waller [6lmwLam3f4k].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/074 - Young Entrepreneur Interviews Millionaire Justin Waller [6lmwLam3f4k].webm,exact-source-path,1,2564,"00:09:18,540",558.54,120f2fed7bedd87d489c00e9ced47959731bec8c7034393fe2a06072b4496720,73fc31e575c845432b7757b07aae89923eea11ceb2de2a809355c65046043d3b,2,yes
school-of-hard-knocks/entrepreneurship/074-90A-xjDipk4,school-of-hard-knocks/entrepreneurship,74,Asking Salt Lake City Millionaires How They Got RICH!,90A-xjDipk4,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/074 - Asking Salt Lake City Millionaires How They Got RICH! [90A-xjDipk4].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/074 - Asking Salt Lake City Millionaires How They Got RICH! [90A-xjDipk4].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/075 - Asking Salt Lake City Millionaires How They Got RICH! [90A-xjDipk4].webm,exact-source-path,1,2848,"00:11:56,120",716.12,b682342145e4025d6c25cede87012ffc0b7920117c577298620f8fe6d9f4f317,26ccc242477fd26dd2ebb9d8792b0cd7bafb360bb6c08d6ecdf63cf025437962,2,yes
school-of-hard-knocks/entrepreneurship/075-sExOe8q1QBc,school-of-hard-knocks/entrepreneurship,75,Asking Scottsdale Millionaires How They Got Rich,sExOe8q1QBc,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/075 - Asking Scottsdale Millionaires How They Got Rich [sExOe8q1QBc].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/075 - Asking Scottsdale Millionaires How They Got Rich [sExOe8q1QBc].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/076 - Asking Scottsdale Millionaires How They Got Rich [sExOe8q1QBc].webm,exact-source-path,1,4557,"00:17:47,967",1067.967,e544d5116f70e5f77fba4f7e4db24a03dae4b692ba9ae627ff40f5a2897e8d6f,e6aa5ce1eecdfe2d52b92bf8a8daa3f9f543d5cf4f06141d8b534e58346cc959,2,yes
school-of-hard-knocks/entrepreneurship/076-n7FLA5IZkWA,school-of-hard-knocks/entrepreneurship,76,Asking Supercar Owners How They Got RICH! (Florida),n7FLA5IZkWA,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/076 - Asking Supercar Owners How They Got RICH! (Florida) [n7FLA5IZkWA].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/076 - Asking Supercar Owners How They Got RICH! (Florida) [n7FLA5IZkWA].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/077 - Asking Supercar Owners How They Got RICH! (Florida) [n7FLA5IZkWA].webm,exact-source-path,1,3409,"00:13:37,378",817.378,24386a7e56842c0554915bc32723abe4c7d493868d76f97e026e04071a9109f4,8c07e697ec79735eac4f9ecb274484124812c0177721840db91cea1681dbb4c3,2,yes
school-of-hard-knocks/entrepreneurship/077-9FZ7chhIfUM,school-of-hard-knocks/entrepreneurship,77,Asking Millionaire Golfers How They Got RICH!,9FZ7chhIfUM,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/077 - Asking Millionaire Golfers How They Got RICH! [9FZ7chhIfUM].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/077 - Asking Millionaire Golfers How They Got RICH! [9FZ7chhIfUM].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/078 - Asking Millionaire Golfers How They Got RICH! [9FZ7chhIfUM].mkv,exact-source-path,1,2933,"00:12:00,020",720.02,0b839607201ac4014a279ffc1d74dbd1ddf1534d6bf5943ba4f17edc3fb792a5,d63cc04736e4064b92a482b3f6f320360aee5651f70a32e07ca6dc02ab39ff30,2,yes
